,CNPJ_CIA,DT_REFER,DENOM_CIA,CD_CVM,Acoes_ON,Acoes_PN,Tes_ON,Tes_PN,Total
12590,09.414.761/0001-64,2018-09-30,K-INFRA RODOVIA DO AÇO S.A.,22446,286600.0,0.0,0.0,0.0,286600.0
12591,09.414.761/0001-64,2018-12-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12592,09.414.761/0001-64,2019-12-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12593,09.414.761/0001-64,2020-03-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12594,09.414.761/0001-64,2020-06-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12595,09.414.761/0001-64,2020-09-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12596,09.414.761/0001-64,2020-12-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12597,09.414.761/0001-64,2021-03-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12598,09.414.761/0001-64,2021-06-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12599,09.414.761/0001-64,2021-09-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327.0,0.0,0.0,0.0,438327.0
12600,09.414.761/0001-64,2021-12-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327000.0,0.0,0.0,0.0,438327000.0
12601,09.414.761/0001-64,2022-03-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327000.0,0.0,0.0,0.0,438327000.0
12602,09.414.761/0001-64,2022-06-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327000.0,0.0,0.0,0.0,438327000.0
12603,09.414.761/0001-64,2022-09-30,K-INFRA RODOVIA DO AÇO S.A.,22446,438327000.0,0.0,0.0,0.0,438327000.0
12604,09.414.761/0001-64,2022-12-31,K-INFRA RODOVIA DO AÇO S.A.,22446,438327000.0,0.0,0.0,0.0,438327000.0
12605,09.439.783/0001-89,2011-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12606,09.439.783/0001-89,2011-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12607,09.439.783/0001-89,2011-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12608,09.439.783/0001-89,2011-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12609,09.439.783/0001-89,2012-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12610,09.439.783/0001-89,2012-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12611,09.439.783/0001-89,2012-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12612,09.439.783/0001-89,2012-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12613,09.439.783/0001-89,2013-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12614,09.439.783/0001-89,2014-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12615,09.439.783/0001-89,2014-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,10000.0,0.0,0.0,0.0,10000.0
12616,09.439.783/0001-89,2014-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12617,09.439.783/0001-89,2014-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12618,09.439.783/0001-89,2015-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12619,09.439.783/0001-89,2016-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12620,09.439.783/0001-89,2016-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12621,09.439.783/0001-89,2016-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12622,09.439.783/0001-89,2016-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12623,09.439.783/0001-89,2017-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12624,09.439.783/0001-89,2017-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12625,09.439.783/0001-89,2017-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12626,09.439.783/0001-89,2017-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12627,09.439.783/0001-89,2018-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12628,09.439.783/0001-89,2018-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12629,09.439.783/0001-89,2018-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12630,09.439.783/0001-89,2018-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12631,09.439.783/0001-89,2019-12-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12632,09.439.783/0001-89,2020-03-31,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12633,09.439.783/0001-89,2020-06-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12634,09.439.783/0001-89,2020-09-30,ÁQUILLA SECURITIZADORA S.A.,21512,1102000.0,0.0,0.0,0.0,1102000.0
12635,09.462.140/0001-56,2011-03-31,BASEL PARTICIPAÇÕES S/A,21601,159500.0,0.0,0.0,0.0,159500.0
12636,09.462.140/0001-56,2011-06-30,BASEL PARTICIPAÇÕES S/A,21601,262000.0,0.0,0.0,0.0,262000.0
12637,09.462.140/0001-56,2011-09-30,BASEL PARTICIPAÇÕES S/A,21601,262000.0,0.0,0.0,0.0,262000.0
12638,09.462.140/0001-56,2011-12-31,BASEL PARTICIPAÇÕES S/A,21601,262000.0,0.0,0.0,0.0,262000.0
12639,09.462.140/0001-56,2012-03-31,BASEL PARTICIPAÇÕES S/A,21601,66409.0,0.0,0.0,0.0,66409.0
12640,09.462.140/0001-56,2012-06-30,BASEL PARTICIPAÇÕES S/A,21601,66384.0,0.0,0.0,0.0,66384.0
12641,09.462.140/0001-56,2012-09-30,BASEL PARTICIPAÇÕES S/A,21601,66384.0,0.0,0.0,0.0,66384.0
12642,09.462.140/0001-56,2012-12-31,BASEL PARTICIPAÇÕES S/A,21601,66383.0,0.0,0.0,0.0,66383.0
12643,09.462.140/0001-56,2013-12-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12644,09.462.140/0001-56,2014-03-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12645,09.462.140/0001-56,2014-06-30,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12646,09.462.140/0001-56,2014-09-30,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12647,09.462.140/0001-56,2014-12-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12648,09.462.140/0001-56,2015-12-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12649,09.462.140/0001-56,2016-03-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12650,09.462.140/0001-56,2016-06-30,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12651,09.462.140/0001-56,2016-09-30,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12652,09.462.140/0001-56,2016-12-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12653,09.462.140/0001-56,2017-03-31,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12654,09.462.140/0001-56,2017-06-30,BASEL PARTICIPAÇÕES S/A,21601,166384.0,0.0,0.0,0.0,166384.0
12655,09.462.850/0001-86,2011-03-31,BANJUL PARTICIPAÇÕES SA,21598,2072177640.0,0.0,0.0,0.0,2072177640.0
12656,09.462.850/0001-86,2011-06-30,BANJUL PARTICIPAÇÕES SA,21598,2072177640.0,0.0,0.0,0.0,2072177640.0
12657,09.462.850/0001-86,2011-09-30,BANJUL PARTICIPAÇÕES SA,21598,2072177640.0,0.0,0.0,0.0,2072177640.0
12658,09.462.890/0001-28,2011-03-31,BELMONTE PARTICIPAÇÕES SA,21580,167000.0,0.0,0.0,0.0,167000.0
12659,09.462.890/0001-28,2011-06-30,BELMONTE PARTICIPAÇÕES SA,21580,234000.0,0.0,0.0,0.0,234000.0
12660,09.462.890/0001-28,2011-09-30,BELMONTE PARTICIPAÇÕES SA,21580,234000.0,0.0,0.0,0.0,234000.0
12661,09.462.890/0001-28,2011-12-31,BELMONTE PARTICIPAÇÕES SA,21580,234000.0,0.0,0.0,0.0,234000.0
12662,09.462.890/0001-28,2012-03-31,BELMONTE PARTICIPAÇÕES SA,21580,234000.0,0.0,0.0,0.0,234000.0
12663,09.462.890/0001-28,2012-06-30,BELMONTE PARTICIPAÇÕES SA,21580,345750.0,0.0,0.0,0.0,345750.0
12664,09.462.890/0001-28,2012-09-30,BELMONTE PARTICIPAÇÕES SA,21580,445750.0,0.0,0.0,0.0,445750.0
12665,09.462.890/0001-28,2012-12-31,BELMONTE PARTICIPAÇÕES SA,21580,263575882.0,0.0,0.0,0.0,263575882.0
12666,09.462.890/0001-28,2013-12-31,BELMONTE PARTICIPAÇÕES SA,21580,263968183.0,0.0,0.0,0.0,263968183.0
12667,09.462.890/0001-28,2014-03-31,BELMONTE PARTICIPAÇÕES SA,21580,263968183.0,0.0,0.0,0.0,263968183.0
12668,09.462.890/0001-28,2014-06-30,BELMONTE PARTICIPAÇÕES SA,21580,264083225.0,0.0,0.0,0.0,264083225.0
12669,09.462.890/0001-28,2014-09-30,BELMONTE PARTICIPAÇÕES SA,21580,264083225.0,0.0,0.0,0.0,264083225.0
12670,09.527.023/0001-23,2020-12-31,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,2000000.0,0.0,0.0,0.0,2000000.0
12671,09.527.023/0001-23,2021-03-31,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,18000000.0,0.0,0.0,0.0,18000000.0
12672,09.527.023/0001-23,2021-06-30,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,18000000.0,0.0,0.0,0.0,18000000.0
12673,09.527.023/0001-23,2021-09-30,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,18000000.0,0.0,0.0,0.0,18000000.0
12674,09.527.023/0001-23,2021-12-31,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,216000000.0,0.0,0.0,0.0,216000000.0
12675,09.527.023/0001-23,2022-03-31,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,216000000.0,0.0,0.0,0.0,216000000.0
12676,09.527.023/0001-23,2022-06-30,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,216000000.0,0.0,0.0,0.0,216000000.0
12677,09.527.023/0001-23,2022-09-30,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,216000.0,0.0,0.0,0.0,216000.0
12678,09.527.023/0001-23,2022-12-31,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,26271,216000000.0,0.0,0.0,0.0,216000000.0
12679,09.538.973/0001-53,2011-03-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12680,09.538.973/0001-53,2011-06-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12681,09.538.973/0001-53,2011-09-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12682,09.538.973/0001-53,2011-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12683,09.538.973/0001-53,2012-03-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12684,09.538.973/0001-53,2012-06-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,12556.0,0.0,0.0,0.0,12556.0
12685,09.538.973/0001-53,2012-09-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,13626.0,0.0,0.0,0.0,13626.0
12686,09.538.973/0001-53,2012-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,14405.0,0.0,0.0,0.0,14405.0
12687,09.538.973/0001-53,2013-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,16027.0,0.0,0.0,0.0,16027.0
12688,09.538.973/0001-53,2014-03-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,16027.0,0.0,0.0,0.0,16027.0
12689,09.538.973/0001-53,2014-06-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,16027.0,0.0,0.0,0.0,16027.0
12690,09.538.973/0001-53,2014-09-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,16027.0,0.0,0.0,0.0,16027.0
12691,09.538.973/0001-53,2014-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,67167.0,0.0,0.0,0.0,67167.0
12692,09.538.973/0001-53,2015-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,24384.0,0.0,0.0,0.0,24384.0
12693,09.538.973/0001-53,2016-03-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23296.0,0.0,0.0,0.0,23296.0
12694,09.538.973/0001-53,2016-06-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23296.0,0.0,0.0,0.0,23296.0
12695,09.538.973/0001-53,2016-09-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23296.0,0.0,0.0,0.0,23296.0
12696,09.538.973/0001-53,2016-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23295.0,0.0,0.0,0.0,23295.0
12697,09.538.973/0001-53,2017-03-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23295.0,0.0,0.0,0.0,23295.0
12698,09.538.973/0001-53,2017-06-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23295.0,0.0,0.0,0.0,23295.0
12699,09.538.973/0001-53,2017-09-30,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23295.0,0.0,0.0,0.0,23295.0
12700,09.538.973/0001-53,2017-12-31,PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL,21644,23295.0,0.0,0.0,0.0,23295.0
12701,09.538.973/0001-53,2018-03-31,PDG COMPANHIA SECURITIZADORA,21644,23295.0,0.0,0.0,0.0,23295.0
12702,09.538.973/0001-53,2018-06-30,PDG COMPANHIA SECURITIZADORA,21644,23295.0,0.0,0.0,0.0,23295.0
12703,09.538.973/0001-53,2018-09-30,PDG COMPANHIA SECURITIZADORA,21644,23295.0,0.0,0.0,0.0,23295.0
12704,09.538.973/0001-53,2018-12-31,PDG COMPANHIA SECURITIZADORA,21644,23295.0,0.0,0.0,0.0,23295.0
12705,09.538.973/0001-53,2019-03-31,PDG COMPANHIA SECURITIZADORA,21644,23295.0,0.0,0.0,0.0,23295.0
12706,09.538.973/0001-53,2019-06-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12707,09.538.973/0001-53,2019-09-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12708,09.538.973/0001-53,2019-12-31,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12709,09.538.973/0001-53,2020-03-31,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12710,09.538.973/0001-53,2020-06-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12711,09.538.973/0001-53,2020-09-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12712,09.538.973/0001-53,2020-12-31,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12713,09.538.973/0001-53,2021-03-31,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12714,09.538.973/0001-53,2021-06-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12715,09.538.973/0001-53,2021-09-30,PDG COMPANHIA SECURITIZADORA,21644,36292.0,0.0,0.0,0.0,36292.0
12716,09.538.973/0001-53,2021-12-31,PDG COMPANHIA SECURITIZADORA,21644,36292000.0,0.0,0.0,0.0,36292000.0
12717,09.538.973/0001-53,2022-03-31,PDG COMPANHIA SECURITIZADORA,21644,36292000.0,0.0,0.0,0.0,36292000.0
12718,09.538.973/0001-53,2022-06-30,PDG COMPANHIA SECURITIZADORA,21644,36292000.0,0.0,0.0,0.0,36292000.0
12719,09.538.973/0001-53,2022-09-30,PDG COMPANHIA SECURITIZADORA,21644,36292000.0,0.0,0.0,0.0,36292000.0
12720,09.538.973/0001-53,2022-12-31,PDG COMPANHIA SECURITIZADORA,21644,36292000.0,0.0,0.0,0.0,36292000.0
12721,09.584.854/0001-37,2020-12-31,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1255333123.0,0.0,0.0,0.0,1255333123.0
12722,09.584.854/0001-37,2021-03-31,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,36292.0,0.0,0.0,0.0,36292.0
12723,09.584.854/0001-37,2021-06-30,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,36292.0,0.0,0.0,0.0,36292.0
12724,09.584.854/0001-37,2021-09-30,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,36292.0,0.0,0.0,0.0,36292.0
12725,09.584.854/0001-37,2021-12-31,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1115333123.0,0.0,0.0,0.0,1115333123.0
12726,09.584.854/0001-37,2022-03-31,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1115333123.0,0.0,0.0,0.0,1115333123.0
12727,09.584.854/0001-37,2022-06-30,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1115333.0,0.0,0.0,0.0,1115333.0
12728,09.584.854/0001-37,2022-09-30,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1115333123.0,0.0,0.0,0.0,1115333123.0
12729,09.584.854/0001-37,2022-12-31,MANAUS TRANSMISSORA DE ENERGIA S.A,26719,1115333123.0,0.0,0.0,0.0,1115333123.0
12730,09.594.796/0001-22,2011-03-31,AGV HOLDING S/A,21806,244913.0,0.0,0.0,0.0,244913.0
12731,09.594.796/0001-22,2011-06-30,AGV HOLDING S/A,21806,249390.0,0.0,0.0,0.0,249390.0
12732,09.594.796/0001-22,2011-09-30,AGV HOLDING S/A,21806,249391.0,0.0,0.0,0.0,249391.0
12733,09.594.796/0001-22,2011-12-31,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12734,09.594.796/0001-22,2012-03-31,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12735,09.594.796/0001-22,2012-06-30,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12736,09.594.796/0001-22,2012-09-30,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12737,09.594.796/0001-22,2012-12-31,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12738,09.594.796/0001-22,2013-03-31,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12739,09.594.796/0001-22,2013-06-30,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12740,09.594.796/0001-22,2013-09-30,AGV HOLDING S/A,21806,742224.0,0.0,0.0,0.0,742224.0
12741,09.601.322/0001-60,2011-03-31,CTX PARTICIPAÇÕES S/A,21652,3090611.0,0.0,0.0,0.0,3090611.0
12742,09.601.322/0001-60,2011-06-30,CTX PARTICIPAÇÕES S/A,21652,3090611.0,0.0,0.0,0.0,3090611.0
12743,09.601.322/0001-60,2011-09-30,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12744,09.601.322/0001-60,2011-12-31,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12745,09.601.322/0001-60,2012-03-31,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12746,09.601.322/0001-60,2012-06-30,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12747,09.601.322/0001-60,2012-09-30,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12748,09.601.322/0001-60,2012-12-31,CTX PARTICIPAÇÕES S/A,21652,3253525.0,0.0,0.0,0.0,3253525.0
12749,09.601.322/0001-60,2013-12-31,CTX PARTICIPAÇÕES S/A,21652,6242525.0,0.0,0.0,0.0,6242525.0
12750,09.601.322/0001-60,2014-03-31,CTX PARTICIPAÇÕES S/A,21652,6242525.0,0.0,0.0,0.0,6242525.0
12751,09.601.322/0001-60,2014-06-30,CTX PARTICIPAÇÕES S/A,21652,6242525.0,0.0,0.0,0.0,6242525.0
12752,09.601.322/0001-60,2014-09-30,CTX PARTICIPAÇÕES S/A,21652,6242525.0,0.0,0.0,0.0,6242525.0
12753,09.601.322/0001-60,2014-12-31,CTX PARTICIPAÇÕES S/A,21652,6242525.0,0.0,0.0,0.0,6242525.0
12754,09.601.322/0001-60,2015-12-31,CTX PARTICIPAÇÕES S/A,21652,5195337.0,0.0,0.0,0.0,5195337.0
12755,09.601.322/0001-60,2016-03-31,CTX PARTICIPAÇÕES S/A,21652,10949965687.0,0.0,0.0,0.0,10949965687.0
12756,09.611.768/0001-76,2016-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12757,09.611.768/0001-76,2017-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12758,09.611.768/0001-76,2017-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12759,09.611.768/0001-76,2017-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12760,09.611.768/0001-76,2017-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12761,09.611.768/0001-76,2018-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,12371189.0,0.0,0.0,0.0,12371189.0
12762,09.611.768/0001-76,2018-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,20060181.0,0.0,0.0,0.0,20060181.0
12763,09.611.768/0001-76,2018-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,20060081.0,0.0,0.0,0.0,20060081.0
12764,09.611.768/0001-76,2018-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,20260783.0,0.0,0.0,0.0,20260783.0
12765,09.611.768/0001-76,2019-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,50651956.0,0.0,0.0,0.0,50651956.0
12766,09.611.768/0001-76,2019-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,50972920.0,0.0,0.0,0.0,50972920.0
12767,09.611.768/0001-76,2019-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,50651956.0,0.0,0.0,0.0,50651956.0
12768,09.611.768/0001-76,2019-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,50651957.0,0.0,0.0,0.0,50651957.0
12769,09.611.768/0001-76,2020-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885.0,0.0,0.0,0.0,86885.0
12770,09.611.768/0001-76,2020-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12771,09.611.768/0001-76,2020-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12772,09.611.768/0001-76,2020-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,77827002.0,0.0,0.0,0.0,77827002.0
12773,09.611.768/0001-76,2021-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12774,09.611.768/0001-76,2021-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12775,09.611.768/0001-76,2021-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12776,09.611.768/0001-76,2021-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12777,09.611.768/0001-76,2022-03-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12778,09.611.768/0001-76,2022-06-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12779,09.611.768/0001-76,2022-09-30,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12780,09.611.768/0001-76,2022-12-31,INTER CONSTRUTORA E INCORPORADORA S.A.,24279,86885350.0,0.0,0.0,0.0,86885350.0
12781,09.625.321/0001-56,2019-12-31,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,24988,1687300000.0,0.0,0.0,0.0,1687300000.0
12782,09.625.321/0001-56,2020-03-31,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,24988,1687300000.0,0.0,0.0,0.0,1687300000.0
12783,09.625.321/0001-56,2020-06-30,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,24988,1687300000.0,0.0,0.0,0.0,1687300000.0
12784,09.625.321/0001-56,2020-09-30,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,24988,1687300.0,0.0,0.0,0.0,1687300.0
